Card ID,CIF Number,Card Type,Card Brand,Card Product Name,Issue Date,Expiry Date,Credit Limit,Status
3550707192687786,3077,Debit,jcb,JCB Young Debit,2010-10-08,2014-10-08,0,Expired
3581295038641848,4230,Debit,jcb,JCB Young Debit,2011-05-08,2015-05-08,0,Expired
2300082477243233,6975,Credit,mastercard,Mastercard Vàng,2020-12-06,2024-12-06,15168360,Active
3523108918024830,1232,Debit,jcb,JCB Young Debit,2011-03-01,2015-03-01,0,Expired
3549646128766732,5257,Debit,jcb,JCB Young Debit,2016-05-28,2020-05-28,0,Expired
2292911899305289,3166,Credit,mastercard,One World Mastercard,2026-12-14,2030-12-14,343150312,Active
2716419617571313,8850,Credit,mastercard,Mastercard Vàng,2007-12-08,2011-12-08,8545285,Expired
3595819202588958,6914,Debit,jcb,JCB Young Debit,2004-07-17,2008-07-17,0,Expired
3591517199812266,5734,Debit,jcb,JCB Young Debit,2016-09-22,2020-09-22,0,Expired
2718058301405566,5985,Credit,mastercard,Mastercard Vàng,2017-01-08,2021-01-08,40463028,Expired
2560823546748727,5744,Credit,mastercard,Master Card Business World,2026-10-10,2030-10-10,186818438,Active
3565519121332258,6349,Debit,jcb,JCB Young Debit,2007-05-05,2011-05-05,0,Expired
2287199382810133,9386,Credit,mastercard,One World Mastercard,2004-09-12,2008-09-12,428201625,Expired
2708327974206672,7088,Credit,mastercard,Mastercard Vàng,2001-07-26,2005-07-26,43558631,Expired
2416252354255631,7775,Credit,mastercard,One World Mastercard,2020-10-17,2024-10-17,364794454,Active
3579404696849024,9626,Debit,jcb,JCB Young Debit,2022-09-03,2026-09-03,0,Active
3530638981657364,7298,Debit,jcb,JCB Young Debit,2012-11-30,2016-11-30,0,Expired
5446695196377913,8119,Credit,mastercard,One World Mastercard,2000-05-17,2004-05-17,233719613,Expired
3525289471756204,1739,Debit,jcb,JCB Young Debit,2026-06-16,2030-06-16,0,Active
3593375574856046,1898,Debit,jcb,JCB Young Debit,2010-03-17,2014-03-17,0,Expired
5594261421499855,5329,Credit,mastercard,Master Card Business World,2001-04-22,2005-04-22,209086643,Expired
3500688773456513,3875,Debit,jcb,JCB Young Debit,2003-09-06,2007-09-06,0,Expired
2246000314053760,2898,Credit,mastercard,Master Card Business World,2020-12-07,2024-12-07,468804366,Active
2225565481922356,6915,Credit,mastercard,Mastercard Vàng,2004-02-06,2008-02-06,48394569,Expired
5506309466925453,9568,Credit,mastercard,Master Card Business World,2001-09-11,2005-09-11,369118844,Expired
3581231314197387,1913,Debit,jcb,JCB Young Debit,2026-07-30,2030-07-30,0,Active
2438042889440889,7319,Credit,mastercard,Master Card Business World,2004-04-07,2008-04-07,348461862,Expired
3517005646776061,636,Debit,jcb,JCB Young Debit,2011-09-30,2015-09-30,0,Expired
3507478574303228,7268,Debit,jcb,JCB Young Debit,2018-06-06,2022-06-06,0,Expired
3549645602538294,1671,Debit,jcb,JCB Young Debit,2006-03-26,2010-03-26,0,Expired
3507069587414621,9545,Debit,jcb,JCB Young Debit,2021-08-06,2025-08-06,0,Active
3593398252957407,6156,Debit,jcb,JCB Young Debit,2013-02-25,2017-02-25,0,Expired
5537366857973933,6868,Credit,mastercard,Master Card Business World,2009-12-25,2013-12-25,138045817,Expired
3564899649879035,6278,Debit,jcb,JCB Young Debit,2010-05-08,2014-05-08,0,Expired
2591083123397694,2917,Credit,mastercard,Mastercard Vàng,2025-11-05,2029-11-05,38197840,Active
2718797711291682,7488,Credit,mastercard,One World Mastercard,2010-09-15,2014-09-15,364554189,Expired
3535936315984529,784,Debit,jcb,JCB Young Debit,2026-09-17,2030-09-17,0,Active
2600828681669762,8620,Credit,mastercard,One World Mastercard,2004-02-07,2008-02-07,272587308,Expired
3598737282928422,1786,Debit,jcb,JCB Young Debit,2005-07-23,2009-07-23,0,Expired
2608584028570476,5761,Credit,mastercard,Mastercard Vàng,2025-10-03,2029-10-03,8770839,Active
5463954419424111,1810,Credit,mastercard,Master Card Business World,2005-03-05,2009-03-05,368031589,Expired
2720872884164846,8646,Credit,mastercard,Mastercard Vàng,2012-08-20,2016-08-20,11392371,Expired
3556153932513871,8923,Debit,jcb,JCB Young Debit,2001-08-14,2005-08-14,0,Expired
3522625269308687,9730,Debit,jcb,JCB Young Debit,2008-05-30,2012-05-30,0,Expired
2295591371343672,9833,Credit,mastercard,Master Card Business World,2019-08-11,2023-08-11,259772523,Expired
5239486773479137,9479,Credit,mastercard,Mastercard Vàng,2022-03-11,2026-03-11,18363946,Active
3560200366072041,4962,Debit,jcb,JCB Young Debit,2019-11-23,2023-11-23,0,Expired
2253751504889336,2913,Credit,mastercard,Master Card Business World,2002-06-28,2006-06-28,272020284,Expired
2513254791453599,2672,Credit,mastercard,Master Card Business World,2008-08-12,2012-08-12,424095006,Expired
3512340000471305,3355,Debit,jcb,JCB Young Debit,2025-07-31,2029-07-31,0,Active
2271033587857904,8133,Credit,mastercard,One World Mastercard,2009-12-07,2013-12-07,112533221,Expired
2277155749285528,8989,Credit,mastercard,Master Card Business World,2021-11-30,2025-11-30,70723497,Active
2295928772294361,2479,Credit,mastercard,Master Card Business World,2015-03-09,2019-03-09,352269824,Expired
3548601168720090,6361,Debit,jcb,JCB Young Debit,2022-10-16,2026-10-16,0,Active
2236775033507160,3361,Credit,mastercard,Master Card Business World,2007-11-29,2011-11-29,405618104,Expired
2317268342996359,4932,Credit,mastercard,One World Mastercard,2004-05-26,2008-05-26,93026517,Expired
2321317071656652,4827,Credit,mastercard,One World Mastercard,2025-07-12,2029-07-12,191978100,Active
5203794133896581,2592,Credit,mastercard,One World Mastercard,2003-04-02,2007-04-02,363143967,Expired
3532185493815203,4918,Debit,jcb,JCB Young Debit,2024-07-21,2028-07-21,0,Active
2704614525587047,2049,Credit,mastercard,Master Card Business World,2017-02-10,2021-02-10,352179595,Expired
2250239876292357,1535,Credit,mastercard,Mastercard Vàng,2022-10-01,2026-10-01,15096376,Active
2261356610525962,3490,Credit,mastercard,Mastercard Vàng,2016-06-13,2020-06-13,32320840,Expired
3528511267445800,8694,Debit,jcb,JCB Young Debit,2012-03-19,2016-03-19,0,Expired
2720966148897546,5537,Credit,mastercard,One World Mastercard,2002-09-20,2006-09-20,243743856,Expired
2224923442839030,9797,Credit,mastercard,Master Card Business World,2003-12-29,2007-12-29,132889213,Expired
2256394681839134,5712,Credit,mastercard,One World Mastercard,2001-06-09,2005-06-09,167745333,Expired
3533511924312966,2086,Debit,jcb,JCB Young Debit,2011-01-17,2015-01-17,0,Expired
5301045456817303,5466,Credit,mastercard,One World Mastercard,2000-02-20,2004-02-20,371665603,Expired
3582068382282702,8426,Debit,jcb,JCB Young Debit,2002-12-13,2006-12-13,0,Expired
3524280716015960,8814,Debit,jcb,JCB Young Debit,2018-07-01,2022-07-01,0,Expired
3540870535116807,7292,Debit,jcb,JCB Young Debit,2015-10-08,2019-10-08,0,Expired
3599775548137965,5584,Debit,jcb,JCB Young Debit,2014-07-24,2018-07-24,0,Expired
2717653294904228,106,Credit,mastercard,Mastercard Vàng,2013-04-08,2017-04-08,24418023,Expired
3551158207330047,5792,Debit,jcb,JCB Young Debit,2009-10-30,2013-10-30,0,Expired
3541766118442405,5403,Debit,jcb,JCB Young Debit,2010-09-27,2014-09-27,0,Expired
3545681360588712,3752,Debit,jcb,JCB Young Debit,2016-08-14,2020-08-14,0,Expired
2226981533390618,7552,Credit,mastercard,Master Card Business World,2011-08-13,2015-08-13,317520425,Expired
2243644670884178,8644,Credit,mastercard,Mastercard Vàng,2025-06-23,2029-06-23,45081216,Active
2285693455637524,9827,Credit,mastercard,Master Card Business World,2018-03-01,2022-03-01,376196605,Expired
3571553155384788,5420,Debit,jcb,JCB Young Debit,2012-04-11,2016-04-11,0,Expired
3541566751607888,6538,Debit,jcb,JCB Young Debit,2022-09-17,2026-09-17,0,Active
5403359557052281,9203,Credit,mastercard,Mastercard Vàng,2013-02-27,2017-02-27,32155205,Expired
2250274954158402,9850,Credit,mastercard,Mastercard Vàng,2016-04-24,2020-04-24,10762727,Expired
2520979931092565,9150,Credit,mastercard,Mastercard Vàng,2004-03-29,2008-03-29,39475873,Expired
3537013098980690,946,Debit,jcb,JCB Young Debit,2008-11-25,2012-11-25,0,Expired
3533007372319728,369,Debit,jcb,JCB Young Debit,2010-07-08,2014-07-08,0,Expired
2710371410752796,7125,Credit,mastercard,Master Card Business World,2009-02-02,2013-02-02,413678440,Expired
3516587185594337,6790,Debit,jcb,JCB Young Debit,2019-12-24,2023-12-24,0,Expired
2280296889756277,7930,Credit,mastercard,Mastercard Vàng,2016-03-11,2020-03-11,42799105,Expired
2245590212060520,4651,Credit,mastercard,Master Card Business World,2023-07-07,2027-07-07,287161489,Active
3520719553509795,9582,Debit,jcb,JCB Young Debit,2007-05-30,2011-05-30,0,Expired
3592013183080069,5605,Debit,jcb,JCB Young Debit,2004-04-14,2008-04-14,0,Expired
3582210332830434,909,Debit,jcb,JCB Young Debit,2013-11-13,2017-11-13,0,Expired
2535356278548132,92,Credit,mastercard,Mastercard Vàng,2012-04-06,2016-04-06,31763382,Expired
3575091824015851,4543,Debit,jcb,JCB Young Debit,2024-03-09,2028-03-09,0,Active
2589792228989288,7567,Credit,mastercard,Mastercard Vàng,2005-02-07,2009-02-07,6043961,Expired
3547217047470442,8923,Debit,jcb,JCB Young Debit,2013-10-13,2017-10-13,0,Expired
2703027443408298,8289,Credit,mastercard,Mastercard Vàng,2002-02-06,2006-02-06,18459915,Expired
2720939357196173,9061,Credit,mastercard,One World Mastercard,2014-09-16,2018-09-16,457510174,Expired
2453905335465165,4647,Credit,mastercard,Master Card Business World,2011-03-14,2015-03-14,227495316,Expired
3597490456619457,1326,Debit,jcb,JCB Young Debit,2000-06-28,2004-06-28,0,Expired
3591907762726367,3472,Debit,jcb,JCB Young Debit,2014-03-22,2018-03-22,0,Expired
5149750422975194,6666,Credit,mastercard,One World Mastercard,2001-05-20,2005-05-20,420136312,Expired
3516988778347275,276,Debit,jcb,JCB Young Debit,2004-02-29,2008-02-29,0,Expired
3585723553178850,3419,Debit,jcb,JCB Young Debit,2006-05-04,2010-05-04,0,Expired
2593430829669967,9232,Credit,mastercard,Mastercard Vàng,2001-01-16,2005-01-16,5615672,Expired
3547132484798975,3099,Debit,jcb,JCB Young Debit,2020-01-26,2024-01-26,0,Expired
2720588167620961,9342,Credit,mastercard,One World Mastercard,2022-08-15,2026-08-15,127210547,Active
2311876029917435,7732,Credit,mastercard,Master Card Business World,2016-10-01,2020-10-01,280307850,Expired
2233394005048659,6972,Credit,mastercard,Master Card Business World,2014-12-14,2018-12-14,95766170,Expired
3579726606591381,9188,Debit,jcb,JCB Young Debit,2002-07-16,2006-07-16,0,Expired
2260741166246249,7870,Credit,mastercard,Master Card Business World,2006-03-18,2010-03-18,360829039,Expired
3542637630923926,5862,Debit,jcb,JCB Young Debit,2016-05-17,2020-05-17,0,Expired
2249945826701800,3182,Credit,mastercard,Mastercard Vàng,2000-07-28,2004-07-28,36814134,Expired
3539247474631844,3929,Debit,jcb,JCB Young Debit,2007-08-30,2011-08-30,0,Expired
2515414314575173,4720,Credit,mastercard,Mastercard Vàng,2026-05-12,2030-05-12,46512259,Active
3524856449026273,7192,Debit,jcb,JCB Young Debit,2003-06-19,2007-06-19,0,Expired
2499264601123116,3701,Credit,mastercard,One World Mastercard,2019-12-18,2023-12-18,115617066,Expired
3593203522715546,4405,Debit,jcb,JCB Young Debit,2000-04-21,2004-04-21,0,Expired
3574068632192396,5661,Debit,jcb,JCB Young Debit,2000-10-09,2004-10-09,0,Expired
3507771982959163,7625,Debit,jcb,JCB Young Debit,2016-01-14,2020-01-14,0,Expired
2274659758383762,1887,Credit,mastercard,Master Card Business World,2008-03-28,2012-03-28,119826722,Expired
3509643151838601,9927,Debit,jcb,JCB Young Debit,2011-04-08,2015-04-08,0,Expired
2268861824834277,8989,Credit,mastercard,One World Mastercard,2015-07-26,2019-07-26,256443160,Expired
2237324143369457,5145,Credit,mastercard,One World Mastercard,2009-07-23,2013-07-23,59474224,Expired
3599782243702002,6163,Debit,jcb,JCB Young Debit,2000-09-05,2004-09-05,0,Expired
2608861796050414,9040,Credit,mastercard,Master Card Business World,2003-07-12,2007-07-12,302717880,Expired
2720703364020051,3920,Credit,mastercard,One World Mastercard,2001-12-15,2005-12-15,257802132,Expired
2720777961634027,8217,Credit,mastercard,Master Card Business World,2019-10-16,2023-10-16,97744398,Expired
3544954455385935,1224,Debit,jcb,JCB Young Debit,2019-12-11,2023-12-11,0,Expired
5536940087228838,9172,Credit,mastercard,Mastercard Vàng,2019-01-25,2023-01-25,21811516,Expired
2260781250898125,1325,Credit,mastercard,Master Card Business World,2011-05-28,2015-05-28,340614056,Expired
5417662223899165,8900,Credit,mastercard,One World Mastercard,2013-04-19,2017-04-19,232298698,Expired
2307477234384663,6660,Credit,mastercard,One World Mastercard,2024-04-03,2028-04-03,431730436,Active
3528927784823644,9818,Debit,jcb,JCB Young Debit,2026-04-15,2030-04-15,0,Active
3559646959167361,6441,Debit,jcb,JCB Young Debit,2014-01-08,2018-01-08,0,Expired
2261830005105770,4864,Credit,mastercard,Master Card Business World,2017-09-08,2021-09-08,119541404,Expired
3539932942493725,4344,Debit,jcb,JCB Young Debit,2008-04-04,2012-04-04,0,Expired
3554986998292902,5119,Debit,jcb,JCB Young Debit,2012-04-05,2016-04-05,0,Expired
3508479938348593,5244,Debit,jcb,JCB Young Debit,2016-04-19,2020-04-19,0,Expired
2720851821101269,5021,Credit,mastercard,Mastercard Vàng,2005-05-05,2009-05-05,27311755,Expired
5215007083908116,3143,Credit,mastercard,Master Card Business World,2025-10-05,2029-10-05,62544032,Active
5357965410748281,4831,Credit,mastercard,One World Mastercard,2012-01-31,2016-01-31,76252267,Expired
3584520295120765,7826,Debit,jcb,JCB Young Debit,2014-12-13,2018-12-13,0,Expired
2237291105028092,9461,Credit,mastercard,Mastercard Vàng,2001-08-02,2005-08-02,43432494,Expired
2720834286944902,7477,Credit,mastercard,Master Card Business World,2004-11-10,2008-11-10,314053037,Expired
3555698561638341,5948,Debit,jcb,JCB Young Debit,2025-07-03,2029-07-03,0,Active
3583122205220891,9596,Debit,jcb,JCB Young Debit,2010-10-01,2014-10-01,0,Expired
3542687936636664,5281,Debit,jcb,JCB Young Debit,2000-03-01,2004-03-01,0,Expired
3562445439758716,216,Debit,jcb,JCB Young Debit,2005-06-20,2009-06-20,0,Expired
3536697414399311,6002,Debit,jcb,JCB Young Debit,2024-08-15,2028-08-15,0,Active
2259696594675497,9422,Credit,mastercard,One World Mastercard,2009-12-10,2013-12-10,176898911,Expired
3529173635132724,4082,Debit,jcb,JCB Young Debit,2000-09-09,2004-09-09,0,Expired
2241566674625848,4152,Credit,mastercard,One World Mastercard,2021-07-07,2025-07-07,114147605,Active
2714325139614709,8106,Credit,mastercard,One World Mastercard,2007-01-25,2011-01-25,60455003,Expired
2254453609991567,1207,Credit,mastercard,One World Mastercard,2009-11-28,2013-11-28,321215532,Expired
3553147626382620,5928,Debit,jcb,JCB Young Debit,2000-07-06,2004-07-06,0,Expired
2410689771367497,2882,Credit,mastercard,Master Card Business World,2022-02-25,2026-02-25,455218322,Active
3524566208956939,5510,Debit,jcb,JCB Young Debit,2006-07-26,2010-07-26,0,Expired
5378571289824404,1464,Credit,mastercard,Mastercard Vàng,2013-04-22,2017-04-22,5806063,Expired
2246540031628014,9445,Credit,mastercard,Master Card Business World,2012-09-29,2016-09-29,167257262,Expired
3530249628909703,2541,Debit,jcb,JCB Young Debit,2012-01-14,2016-01-14,0,Expired
2707685918352568,1233,Credit,mastercard,One World Mastercard,2018-11-28,2022-11-28,240493050,Expired
3565617475851129,952,Debit,jcb,JCB Young Debit,2017-02-25,2021-02-25,0,Expired
3589255989962249,9955,Debit,jcb,JCB Young Debit,2014-07-19,2018-07-19,0,Expired
3592315324193978,2970,Debit,jcb,JCB Young Debit,2025-05-31,2029-05-31,0,Active
2720996928415755,1897,Credit,mastercard,Mastercard Vàng,2025-01-21,2029-01-21,47304672,Active
3573059706409981,9140,Debit,jcb,JCB Young Debit,2012-05-21,2016-05-21,0,Expired
3528435483613290,5675,Debit,jcb,JCB Young Debit,2007-12-28,2011-12-28,0,Expired
3596694006721884,3666,Debit,jcb,JCB Young Debit,2003-05-24,2007-05-24,0,Expired
2709821639810984,7754,Credit,mastercard,Master Card Business World,2023-06-15,2027-06-15,227108560,Active
5225397846484226,1358,Credit,mastercard,One World Mastercard,2010-12-27,2014-12-27,60288298,Expired
3574784528110801,1280,Debit,jcb,JCB Young Debit,2012-10-28,2016-10-28,0,Expired
3567602973632062,7814,Debit,jcb,JCB Young Debit,2005-08-12,2009-08-12,0,Expired
2370067713952056,6525,Credit,mastercard,One World Mastercard,2020-08-28,2024-08-28,471936269,Active
3520350767621885,5428,Debit,jcb,JCB Young Debit,2001-10-26,2005-10-26,0,Expired
2291151159898167,6053,Credit,mastercard,Master Card Business World,2005-05-21,2009-05-21,378522358,Expired
2335501632720172,6314,Credit,mastercard,Master Card Business World,2015-08-19,2019-08-19,337923199,Expired
3598982420031057,8797,Debit,jcb,JCB Young Debit,2013-11-12,2017-11-12,0,Expired
2378945367031537,1146,Credit,mastercard,Mastercard Vàng,2019-05-02,2023-05-02,27606667,Expired
2700257276609232,8754,Credit,mastercard,One World Mastercard,2006-01-07,2010-01-07,266860310,Expired
2712110391244276,6189,Credit,mastercard,Master Card Business World,2024-07-18,2028-07-18,98234363,Active
2272789068978621,4082,Credit,mastercard,One World Mastercard,2011-11-21,2015-11-21,287165821,Expired
2291811560601795,7902,Credit,mastercard,Master Card Business World,2010-04-04,2014-04-04,453275976,Expired
3508912053077811,3121,Debit,jcb,JCB Young Debit,2012-12-21,2016-12-21,0,Expired
3573841686123496,1766,Debit,jcb,JCB Young Debit,2020-05-01,2024-05-01,0,Expired
3509648747975957,7093,Debit,jcb,JCB Young Debit,2008-11-12,2012-11-12,0,Expired
2404571859754606,4239,Credit,mastercard,Mastercard Vàng,2012-04-03,2016-04-03,48498418,Expired
3539270841584694,3383,Debit,jcb,JCB Young Debit,2016-03-02,2020-03-02,0,Expired
5505454407940285,1097,Credit,mastercard,Mastercard Vàng,2019-07-09,2023-07-09,37982877,Expired
3550718723455536,9409,Debit,jcb,JCB Young Debit,2011-09-23,2015-09-23,0,Expired
5303140532605166,1048,Credit,mastercard,Master Card Business World,2020-07-09,2024-07-09,300456473,Active
2672486891158176,2085,Credit,mastercard,One World Mastercard,2006-03-23,2010-03-23,259021025,Expired
3535684694413971,99,Debit,jcb,JCB Young Debit,2009-09-26,2013-09-26,0,Expired
3500160774205315,4890,Debit,jcb,JCB Young Debit,2023-09-26,2027-09-26,0,Active
2281923958565029,8237,Credit,mastercard,Mastercard Vàng,2001-12-31,2005-12-31,8599614,Expired
2256769051634274,8740,Credit,mastercard,Master Card Business World,2025-11-12,2029-11-12,419466862,Active
2224712111855397,9810,Credit,mastercard,Mastercard Vàng,2008-03-15,2012-03-15,45564967,Expired
2238476090141476,248,Credit,mastercard,Master Card Business World,2000-06-03,2004-06-03,347891516,Expired
3517903132931564,3111,Debit,jcb,JCB Young Debit,2000-03-27,2004-03-27,0,Expired
2221414102001684,4945,Credit,mastercard,One World Mastercard,2001-11-25,2005-11-25,242688116,Expired
5507967569703553,2967,Credit,mastercard,Master Card Business World,2015-08-06,2019-08-06,196001198,Expired
3527679023822975,4702,Debit,jcb,JCB Young Debit,2015-12-08,2019-12-08,0,Expired
5495095949650585,2234,Credit,mastercard,Master Card Business World,2003-09-20,2007-09-20,303031017,Expired
2250393007679352,6806,Credit,mastercard,Master Card Business World,2018-02-26,2022-02-26,99413426,Expired
2330450425304858,2491,Credit,mastercard,One World Mastercard,2022-11-10,2026-11-10,200708687,Active
2230502653862196,1782,Credit,mastercard,Master Card Business World,2006-09-14,2010-09-14,255994218,Expired
3503834077376711,2464,Debit,jcb,JCB Young Debit,2002-05-12,2006-05-12,0,Expired
3566122191450925,397,Debit,jcb,JCB Young Debit,2025-01-06,2029-01-06,0,Active
3586937199601013,4787,Debit,jcb,JCB Young Debit,2024-11-18,2028-11-18,0,Active
5168173900656341,5394,Credit,mastercard,One World Mastercard,2012-02-27,2016-02-27,229674410,Expired
3501590956835316,2509,Debit,jcb,JCB Young Debit,2024-07-16,2028-07-16,0,Active
5543439619701793,5993,Credit,mastercard,Mastercard Vàng,2025-03-08,2029-03-08,16782679,Active
2377904607447137,9769,Credit,mastercard,Mastercard Vàng,2005-11-17,2009-11-17,44904541,Expired
3519639242230285,8653,Debit,jcb,JCB Young Debit,2013-11-11,2017-11-11,0,Expired
3508924831503968,7017,Debit,jcb,JCB Young Debit,2023-10-31,2027-10-31,0,Active
3506337422043413,5173,Debit,jcb,JCB Young Debit,2023-08-22,2027-08-22,0,Active
3521736408182866,3318,Debit,jcb,JCB Young Debit,2024-04-23,2028-04-23,0,Active
2567310272006390,3578,Credit,mastercard,Mastercard Vàng,2026-03-30,2030-03-30,18972954,Active
3553679685705234,6712,Debit,jcb,JCB Young Debit,2021-06-12,2025-06-12,0,Active
3501854400853782,611,Debit,jcb,JCB Young Debit,2014-01-08,2018-01-08,0,Expired
2329596556236443,6845,Credit,mastercard,One World Mastercard,2008-08-20,2012-08-20,251865076,Expired
2720876295992026,895,Credit,mastercard,One World Mastercard,2023-03-12,2027-03-12,187589101,Active
3543329041742140,107,Debit,jcb,JCB Young Debit,2008-04-28,2012-04-28,0,Expired
5383085356929379,2615,Credit,mastercard,Mastercard Vàng,2011-12-21,2015-12-21,32088423,Expired
3595359490938748,5967,Debit,jcb,JCB Young Debit,2023-06-14,2027-06-14,0,Active
2225204015575163,7573,Credit,mastercard,Master Card Business World,2012-03-12,2016-03-12,113615022,Expired
2256660751496728,6535,Credit,mastercard,One World Mastercard,2018-01-13,2022-01-13,361192295,Expired
2267253617323885,1027,Credit,mastercard,Mastercard Vàng,2013-06-03,2017-06-03,24128377,Expired
5349650684532931,984,Credit,mastercard,Mastercard Vàng,2020-09-28,2024-09-28,19880962,Active
2253809589495187,3677,Credit,mastercard,One World Mastercard,2017-11-17,2021-11-17,210635608,Expired
2512269156585174,9231,Credit,mastercard,Master Card Business World,2009-04-15,2013-04-15,169659839,Expired
3503597048928338,9660,Debit,jcb,JCB Young Debit,2009-12-05,2013-12-05,0,Expired
3596569755096003,1731,Debit,jcb,JCB Young Debit,2021-01-07,2025-01-07,0,Active
2360284161654579,7120,Credit,mastercard,Mastercard Vàng,2006-05-25,2010-05-25,42317500,Expired
3563434193087321,41,Debit,jcb,JCB Young Debit,2020-02-13,2024-02-13,0,Expired
2243913750833359,346,Credit,mastercard,Mastercard Vàng,2024-09-29,2028-09-29,19029810,Active
2241090533283954,2153,Credit,mastercard,Mastercard Vàng,2019-12-26,2023-12-26,26691088,Expired
2278162867941196,6405,Credit,mastercard,Master Card Business World,2005-12-13,2009-12-13,466297373,Expired
3519315573574951,6172,Debit,jcb,JCB Young Debit,2025-08-02,2029-08-02,0,Active
2720362286903546,3886,Credit,mastercard,Mastercard Vàng,2005-12-19,2009-12-19,47934837,Expired
2718617888094257,6812,Credit,mastercard,One World Mastercard,2014-03-28,2018-03-28,390576625,Expired
2442849581027085,9080,Credit,mastercard,Master Card Business World,2001-02-25,2005-02-25,413752949,Expired
2643792837606830,1366,Credit,mastercard,Mastercard Vàng,2020-07-17,2024-07-17,44281984,Active
2606870579000753,3141,Credit,mastercard,Master Card Business World,2005-02-13,2009-02-13,331140868,Expired
5114057246754941,760,Credit,mastercard,Master Card Business World,2013-03-27,2017-03-27,383415549,Expired
2259516575354948,2299,Credit,mastercard,One World Mastercard,2005-07-15,2009-07-15,468952993,Expired
3518771153676379,7888,Debit,jcb,JCB Young Debit,2010-03-10,2014-03-10,0,Expired
3559527849408308,4362,Debit,jcb,JCB Young Debit,2010-03-06,2014-03-06,0,Expired
3594933153071202,2945,Debit,jcb,JCB Young Debit,2017-07-24,2021-07-24,0,Expired
3578042746184553,5115,Debit,jcb,JCB Young Debit,2019-06-09,2023-06-09,0,Expired
2314438202698881,9115,Credit,mastercard,Mastercard Vàng,2017-10-15,2021-10-15,13698655,Expired
3544931565828855,1664,Debit,jcb,JCB Young Debit,2000-01-25,2004-01-25,0,Expired
5310468087333459,2880,Credit,mastercard,Master Card Business World,2016-05-13,2020-05-13,345420634,Expired
3565140994912652,8809,Debit,jcb,JCB Young Debit,2006-06-23,2010-06-23,0,Expired
3578368591532251,5693,Debit,jcb,JCB Young Debit,2007-02-27,2011-02-27,0,Expired
5170355408320514,4690,Credit,mastercard,Master Card Business World,2013-06-17,2017-06-17,485610705,Expired
3506190629867187,2758,Debit,jcb,JCB Young Debit,2012-03-26,2016-03-26,0,Expired
3527613413971944,7896,Debit,jcb,JCB Young Debit,2016-05-24,2020-05-24,0,Expired
3529459565081464,1121,Debit,jcb,JCB Young Debit,2016-07-19,2020-07-19,0,Expired
3565312346875198,9503,Debit,jcb,JCB Young Debit,2000-02-22,2004-02-22,0,Expired
3536625672432284,7866,Debit,jcb,JCB Young Debit,2006-11-15,2010-11-15,0,Expired
3506011482424678,4018,Debit,jcb,JCB Young Debit,2023-04-09,2027-04-09,0,Active
3539863556885486,7192,Debit,jcb,JCB Young Debit,2003-04-09,2007-04-09,0,Expired
2398834808980054,3230,Credit,mastercard,Master Card Business World,2023-03-20,2027-03-20,174713810,Active
3503147906778803,1023,Debit,jcb,JCB Young Debit,2025-08-07,2029-08-07,0,Active
5458706932207499,7480,Credit,mastercard,Mastercard Vàng,2007-12-24,2011-12-24,41305351,Expired
3526905318137196,3358,Debit,jcb,JCB Young Debit,2006-09-26,2010-09-26,0,Expired
2226786618393902,8054,Credit,mastercard,Mastercard Vàng,2023-08-13,2027-08-13,15763862,Active
3555920807184793,2503,Debit,jcb,JCB Young Debit,2006-10-02,2010-10-02,0,Expired
3504227293495622,2725,Debit,jcb,JCB Young Debit,2022-03-17,2026-03-17,0,Active
5142590969982386,9519,Credit,mastercard,Master Card Business World,2016-08-06,2020-08-06,94438196,Expired
3577757441581594,4408,Debit,jcb,JCB Young Debit,2007-10-06,2011-10-06,0,Expired
3507475321144384,872,Debit,jcb,JCB Young Debit,2013-10-12,2017-10-12,0,Expired
2289282213074091,5249,Credit,mastercard,Mastercard Vàng,2022-08-09,2026-08-09,12459097,Active
5218738112758034,5174,Credit,mastercard,One World Mastercard,2022-11-28,2026-11-28,445111952,Active
5235173810969056,3204,Credit,mastercard,Master Card Business World,2005-11-22,2009-11-22,450236094,Expired
5337146252563113,5541,Credit,mastercard,One World Mastercard,2026-08-03,2030-08-03,496286142,Active
3560164675957468,5937,Debit,jcb,JCB Young Debit,2002-06-02,2006-06-02,0,Expired
3547293693919438,9919,Debit,jcb,JCB Young Debit,2014-04-05,2018-04-05,0,Expired
3547631651986701,9635,Debit,jcb,JCB Young Debit,2012-09-02,2016-09-02,0,Expired
3562735120018903,6302,Debit,jcb,JCB Young Debit,2002-07-27,2006-07-27,0,Expired
2255053382544788,4469,Credit,mastercard,Mastercard Vàng,2006-03-27,2010-03-27,40585289,Expired
2324297241179636,9008,Credit,mastercard,Master Card Business World,2024-10-17,2028-10-17,438891453,Active
3528008652763681,9089,Debit,jcb,JCB Young Debit,2020-10-27,2024-10-27,0,Active
2291126629636686,5905,Credit,mastercard,One World Mastercard,2011-09-17,2015-09-17,302246320,Expired
2224667995715366,9745,Credit,mastercard,Mastercard Vàng,2010-01-15,2014-01-15,18621226,Expired
3561052543472878,8996,Debit,jcb,JCB Young Debit,2009-08-01,2013-08-01,0,Expired
2240189957039164,7192,Credit,mastercard,Mastercard Vàng,2021-11-28,2025-11-28,9943160,Active
2298458221598094,627,Credit,mastercard,Master Card Business World,2000-10-09,2004-10-09,407972429,Expired
